P1,P2,class label
AF-Q96FV9-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9BPU9-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9BS16-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9BU64-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9BW27-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9BY77-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9NRG9-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9NRG9-F1.pdb,AF-Q8NFH4-F1.pdb,3
AF-Q9NRG9-F1.pdb,AF-Q8NFH4-F1.pdb,5
AF-Q9NRG9-F1.pdb,AF-Q8NFH4-F1.pdb,2
AF-Q9UKF6-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9UKK6-F1.pdb,AF-Q8NFH4-F1.pdb,1
AF-Q9UKV8-F1.pdb,AF-Q8NFH4-F1.pdb,2
AF-A0A024R9K4-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-O15504-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-P49790-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-P57740-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q0VCY7-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q13242-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q13247-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q8NFH4-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q8NI27-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q8TEM1-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q8WUM0-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q96FV9-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9BW27-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9BY77-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9NRG9-F1.pdb,AF-Q8NFH5-F1.pdb,3
AF-Q9NRG9-F1.pdb,AF-Q8NFH5-F1.pdb,5
AF-Q9NRG9-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9NRG9-F1.pdb,AF-Q8NFH5-F1.pdb,2
AF-Q9UKF6-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9UKK6-F1.pdb,AF-Q8NFH5-F1.pdb,1
AF-Q9UKV8-F1.pdb,AF-Q8NFH5-F1.pdb,2
AF-A1LQ23-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-O00398-F1.pdb,AF-Q8NFJ6-F1.pdb,2
AF-O00398-F1.pdb,AF-Q8NFJ6-F1.pdb,5
AF-O43193-F1.pdb,AF-Q8NFJ6-F1.pdb,2
AF-P01178-F1.pdb,AF-Q8NFJ6-F1.pdb,2
AF-P09471-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-P19086-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-P19087-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-P29992-F1.pdb,AF-Q8NFJ6-F1.pdb,2
AF-P29992-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-P29992-F1.pdb,AF-Q8NFJ6-F1.pdb,5
AF-P29992-F1.pdb,AF-Q8NFJ6-F1.pdb,3
AF-P36575-F1.pdb,AF-Q8NFJ6-F1.pdb,0
AF-P46663-F1.pdb,AF-Q8NFJ6-F1.pdb,2
AF-P46663-F1.pdb,AF-Q8NFJ6-F1.pdb,5
AF-Q5RCR4-F1.pdb,AF-Q8NFJ6-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NFJ6-F1.pdb,0
AF-Q9HAV0-F1.pdb,AF-Q8NFJ6-F1.pdb,1
AF-A0A024R3U6-F1.pdb,AF-Q8NFJ8-F1.pdb,6
AF-A0A140VKG3-F1.pdb,AF-Q8NFJ8-F1.pdb,6
AF-A0A024QZF2-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R0C8-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R0Y6-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R1C8-F1.pdb,AF-Q8NFJ9-F1.pdb,5
AF-A0A024R1C8-F1.pdb,AF-Q8NFJ9-F1.pdb,3
AF-A0A024R1C8-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R1P2-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R3Q0-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R5Y3-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R5Z8-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R7V6-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R9R2-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024RAG3-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024RAT4-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024RB87-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A090N8P4-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A090N900-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A0S2Z3A9-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A4D0Z3-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A4D0Z3-F1.pdb,AF-Q8NFJ9-F1.pdb,5
AF-A4D0Z3-F1.pdb,AF-Q8NFJ9-F1.pdb,3
AF-A6NH57-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-O75628-F1.pdb,AF-Q8NFJ9-F1.pdb,5
AF-O75628-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-O75628-F1.pdb,AF-Q8NFJ9-F1.pdb,3
AF-P01116-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P10114-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P11233-F1.pdb,AF-Q8NFJ9-F1.pdb,5
AF-P11233-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P11233-F1.pdb,AF-Q8NFJ9-F1.pdb,3
AF-P17081-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P36406-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P40616-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-P62070-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q3ZBW5-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q5IJ49-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q6T310-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q8IWZ6-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q8IYK8-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q969Q4-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q96D21-F1.pdb,AF-Q8NFJ9-F1.pdb,3
AF-Q96D21-F1.pdb,AF-Q8NFJ9-F1.pdb,5
AF-Q96D21-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q96S79-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q99835-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q9BPW5-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q9H628-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q9HBH0-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q9NPJ1-F1.pdb,AF-Q8NFJ9-F1.pdb,1
AF-Q9NZQ0-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-Q9Y272-F1.pdb,AF-Q8NFJ9-F1.pdb,4
AF-A0A024R240-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-A0A024R5V3-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-A0A024R5V3-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-A0A024R807-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-A1LQ23-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-A1LQ23-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-F1T0G5-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-O75582-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P09471-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P09471-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P19086-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P19086-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P19087-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P19087-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P23443-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P29992-F1.pdb,AF-Q8NFM4-F1.pdb,2
AF-P29992-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P29992-F1.pdb,AF-Q8NFM4-F1.pdb,5
AF-P29992-F1.pdb,AF-Q8NFM4-F1.pdb,3
AF-P29992-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P30679-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P61952-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P61952-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-P63210-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P63210-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-Q03113-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-Q16566-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-Q9HAV0-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-Q9HAV0-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NFM4-F1.pdb,1
AF-Q9P2W3-F1.pdb,AF-Q8NFM4-F1.pdb,4
AF-P13569-F1.pdb,AF-Q8NFU1-F1.pdb,3
AF-P14867-F1.pdb,AF-Q8NFU1-F1.pdb,3
AF-Q9NZA1-F1.pdb,AF-Q8NFU1-F1.pdb,3
AF-A0A024R713-F1.pdb,AF-Q8NFV4-F1.pdb,3
AF-Q0MQC2-F1.pdb,AF-Q8NFV4-F1.pdb,3
AF-O15460-F1.pdb,AF-Q8NFW1-F1.pdb,2
AF-O60568-F1.pdb,AF-Q8NFW1-F1.pdb,2
AF-P46531-F1.pdb,AF-Q8NFW1-F1.pdb,4
AF-Q02809-F1.pdb,AF-Q8NFW1-F1.pdb,2
AF-Q04721-F1.pdb,AF-Q8NFW1-F1.pdb,4
AF-Q04721-F1.pdb,AF-Q8NFW1-F1.pdb,1
AF-Q9UM47-F1.pdb,AF-Q8NFW1-F1.pdb,4
AF-Q13477-F1.pdb,AF-Q8NG08-F1.pdb,6
AF-A0A024R1D8-F1.pdb,AF-Q8NG94-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NG94-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NG94-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NG94-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NG94-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NG94-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGC0-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGC0-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGC0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGC0-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGC0-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGC0-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGC9-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGC9-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGC9-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGC9-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGC9-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGC9-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGD4-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGD4-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGD4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGD4-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGD4-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGD4-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGE0-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGE0-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGE0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE0-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGE0-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGE3-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGE3-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGE3-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE3-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE3-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGE3-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGE7-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGE7-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGE7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGE7-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGE7-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGF4-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGF4-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGF4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGF4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGF4-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGF4-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGG3-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGG3-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGG3-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGG3-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGG3-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGG3-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGG7-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGG7-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGG7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGG7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGG7-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGG7-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGI7-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGI7-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGI7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGI7-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGI7-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGI7-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGJ0-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGJ0-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGJ0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGJ0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGJ0-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGJ0-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGJ1-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGJ1-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGJ1-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGJ1-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGJ1-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGJ1-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGP2-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGP2-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGP2-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGP2-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGP2-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGP2-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGP4-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGP4-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGP4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGP4-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGP4-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGP4-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGQ1-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGQ1-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGQ1-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGQ1-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGQ1-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGQ1-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGQ3-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGQ3-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGQ3-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGQ3-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGQ3-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGQ3-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGQ4-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGQ4-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGQ4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGQ4-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGQ4-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGQ4-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGR5-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGR5-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGR5-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGR5-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGR5-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGR5-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGR6-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGR6-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGR6-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGR6-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGR6-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGR6-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGT0-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGT0-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGT0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGT0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGT0-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGT0-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGT5-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGT5-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGT5-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGT5-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGT5-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGT5-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGV0-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGV0-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGV0-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGV0-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGV0-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGV0-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGV5-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGV5-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGV5-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGV5-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NGV5-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NGV5-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NGX8-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NGX8-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NGX8-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGX8-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NGX8-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NGX8-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH09-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH09-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH09-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH09-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH09-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH09-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH10-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH10-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH10-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH10-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH10-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH10-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH40-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH40-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH40-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH40-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH40-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH40-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH41-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH41-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH41-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH41-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH41-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NH41-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH59-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH59-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH59-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH59-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH59-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH59-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH67-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH67-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH67-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH67-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH67-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH67-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH85-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH85-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH85-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH85-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH85-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NH85-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH87-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH87-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH87-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH87-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH87-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NH87-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NH92-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NH92-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NH92-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NH92-F1.pdb,4
AF-Q5RCR4-F1.pdb,AF-Q8NH92-F1.pdb,0
AF-Q9P2W3-F1.pdb,AF-Q8NH92-F1.pdb,1
AF-A0A024R1D8-F1.pdb,AF-Q8NHA4-F1.pdb,0
AF-A0A024R7J0-F1.pdb,AF-Q8NHA4-F1.pdb,0
AF-A0A0S2Z392-F1.pdb,AF-Q8NHA4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NHA4-F1.pdb,0
AF-Q5RCR4-F1.pdb,AF-Q8NHA4-F1.pdb,4
AF-Q9P2W3-F1.pdb,AF-Q8NHA4-F1.pdb,1
AF-Q5S007-F1.pdb,AF-Q8NHX9-F1.pdb,0
AF-O14793-F1.pdb,AF-Q8NHY0-F1.pdb,1
AF-P16144-F1.pdb,AF-Q8NHY3-F1.pdb,5
AF-P16144-F1.pdb,AF-Q8NHY3-F1.pdb,3
AF-P18206-F1.pdb,AF-Q8NHY3-F1.pdb,3
AF-Q15654-F1.pdb,AF-Q8NHY3-F1.pdb,3
AF-A0A024RBG7-F1.pdb,AF-Q8NHY6-F1.pdb,1
AF-A0A024R6M3-F1.pdb,AF-Q8NI27-F1.pdb,2
AF-A0A024R6M3-F1.pdb,AF-Q8NI27-F1.pdb,5
